INFO:query:Started find_code_melli
INFO:query:code_melli: 4114832925, Balance: 735665090
INFO:query:code_melli: 9714707038, Balance: 272476721
INFO:query:code_melli: 2509906739, Balance: 284178858
INFO:query:code_melli: 0191052980, Balance: 444392560
INFO:query:code_melli: 2144925015, Balance: 4919732
INFO:query:code_melli: 6886847948, Balance: 102450167
INFO:query:code_melli: 0058616300, Balance: 463485206
INFO:query:code_melli: 6160921496, Balance: 864594447
INFO:query:code_melli: 2226253692, Balance: 949256247
INFO:query:code_melli: 8395752705, Balance: 700591267
INFO:query:code_melli: 3007793918, Balance: 778895652
INFO:query:code_melli: 8426110824, Balance: 134661251
INFO:query:code_melli: 5344443270, Balance: 890389114
INFO:query:code_melli: 4920812193, Balance: 405872375
INFO:query:code_melli: 8699529014, Balance: 335100137
INFO:query:code_melli: 9687735410, Balance: 620564904
INFO:query:code_melli: 0824194652, Balance: 261467238
INFO:query:code_melli: 6369241901, Balance: 290528681
INFO:query:code_melli: 1933767541, Balance: 733338332
INFO:query:code_melli: 1622406639, Balance: 986658375
INFO:query:code_melli: 3866137356, Balance: 257315524
INFO:query:code_melli: 5224264079, Balance: 448620836
INFO:query:code_melli: 9066549664, Balance: 567210218
INFO:query:code_melli: 1314305914, Balance: 763779909
INFO:query:code_melli: 8562008234, Balance: 748644763
INFO:query:code_melli: 9267897632, Balance: 696472363
INFO:query:code_melli: 8180699140, Balance: 82332362
INFO:query:code_melli: 8771239796, Balance: 569214263
INFO:query:code_melli: 1152369415, Balance: 160766948
INFO:query:code_melli: 3171104653, Balance: 819078837
INFO:query:code_melli: 8560853272, Balance: 924038624
INFO:query:code_melli: 6259820023, Balance: 291763259
INFO:query:code_melli: 4288504951, Balance: 929397690
INFO:query:code_melli: 4430988191, Balance: 867769575
INFO:query:code_melli: 3769243183, Balance: 332041182
INFO:query:code_melli: 9226125877, Balance: 921367222
INFO:query:code_melli: 1116982536, Balance: 42322334
INFO:query:code_melli: 0104233068, Balance: 922365802
INFO:query:code_melli: 0053752375, Balance: 896798300
INFO:query:code_melli: 5335011174, Balance: 586216569
INFO:query:code_melli: 4971131325, Balance: 224978507
INFO:query:code_melli: 7315770807, Balance: 677622223
INFO:query:code_melli: 4573892007, Balance: 573343938
INFO:query:code_melli: 3219437510, Balance: 61039696
INFO:query:code_melli: 0079008379, Balance: 399928743
INFO:query:code_melli: 7603510385, Balance: 192466357
INFO:query:code_melli: 6650171680, Balance: 716154956
INFO:query:code_melli: 9059316494, Balance: 743854619
INFO:query:code_melli: 0698464561, Balance: 397099215
INFO:query:code_melli: 9386938825, Balance: 699937223
INFO:query:code_melli: 0132143462, Balance: 679627213
INFO:query:code_melli: 7117839489, Balance: 422762457
INFO:query:code_melli: 3749239397, Balance: 479528896
INFO:query:code_melli: 3722262557, Balance: 800374201
INFO:query:code_melli: 3680397569, Balance: 575349933
INFO:query:code_melli: 8567533994, Balance: 918644277
INFO:query:code_melli: 2550143101, Balance: 400924154
INFO:query:code_melli: 5710893980, Balance: 114686999
INFO:query:code_melli: 0193357378, Balance: 458383568
INFO:query:code_melli: 2964322936, Balance: 981571415
INFO:query:code_melli: 5336587076, Balance: 514488699
INFO:query:code_melli: 1156411758, Balance: 9409398
INFO:query:code_melli: 3110749155, Balance: 333339517
INFO:query:code_melli: 9940062013, Balance: 94483278
INFO:query:code_melli: 8452992142, Balance: 191840489
INFO:query:code_melli: 7300769323, Balance: 767804533
INFO:query:code_melli: 0489294527, Balance: 361836773
INFO:query:code_melli: 1897639407, Balance: 400433124
INFO:query:code_melli: 9623199192, Balance: 899479730
INFO:query:code_melli: 9019788063, Balance: 247580721
INFO:query:code_melli: 3631761437, Balance: 523874758
INFO:query:code_melli: 2975560273, Balance: 992075192
INFO:query:code_melli: 1816847049, Balance: 357156495
INFO:query:code_melli: 0592175170, Balance: 657360591
INFO:query:code_melli: 8640537412, Balance: 951688598
INFO:query:code_melli: 7504087994, Balance: 241860980
INFO:query:code_melli: 7244610898, Balance: 509939589
INFO:query:code_melli: 8139559399, Balance: 124663822
INFO:query:code_melli: 4347891292, Balance: 262419093
INFO:query:code_melli: 7590502464, Balance: 460763489
INFO:query:code_melli: 7092282254, Balance: 114230835
INFO:query:code_melli: 0415500821, Balance: 333794308
INFO:query:code_melli: 1976111416, Balance: 412741629
INFO:query:code_melli: 9593667453, Balance: 897961301
INFO:query:code_melli: 6093992358, Balance: 154167514
INFO:query:code_melli: 7284724075, Balance: 549656433
INFO:query:code_melli: 5413759618, Balance: 189165915
INFO:query:code_melli: 8617496306, Balance: 160273513
INFO:query:code_melli: 3829291382, Balance: 913589908
INFO:query:code_melli: 2868720566, Balance: 851222832
INFO:query:code_melli: 7924675445, Balance: 787961720
INFO:query:code_melli: 3693637601, Balance: 734094214
INFO:query:code_melli: 6189013268, Balance: 563346573
INFO:query:code_melli: 9946035197, Balance: 248274197
INFO:query:code_melli: 8860936000, Balance: 230256261
INFO:query:code_melli: 5198892687, Balance: 677871789
INFO:query:code_melli: 6269158311, Balance: 596805532
INFO:query:code_melli: 3248289160, Balance: 778735428
INFO:query:code_melli: 9293882735, Balance: 271746061
INFO:query:code_melli: 6186343163, Balance: 132581477
INFO:query:code_melli: 4648736602, Balance: 636504998
INFO:query:code_melli: 6262640036, Balance: 456626800
INFO:query:code_melli: 2291028378, Balance: 416657491
INFO:query:code_melli: 5533688593, Balance: 649118613
INFO:query:code_melli: 2392994505, Balance: 878470882
INFO:query:code_melli: 2562017348, Balance: 319083769
INFO:query:code_melli: 7572684002, Balance: 678917018
INFO:query:code_melli: 1401391850, Balance: 974490932
INFO:query:code_melli: 9288551739, Balance: 776134146
INFO:query:code_melli: 2299095604, Balance: 263754310
INFO:query:code_melli: 6544489898, Balance: 642178863
INFO:query:code_melli: 3391186196, Balance: 874269067
INFO:query:code_melli: 7865030400, Balance: 414153562
INFO:query:code_melli: 2304033557, Balance: 90195532
INFO:query:code_melli: 4268688851, Balance: 739034079
INFO:query:code_melli: 5875468844, Balance: 800158284
INFO:query:code_melli: 1996328010, Balance: 760283972
INFO:query:code_melli: 5451677040, Balance: 583794264
INFO:query:code_melli: 7164944379, Balance: 808442457
INFO:query:code_melli: 8192488097, Balance: 436203270
INFO:query:code_melli: 8107908736, Balance: 648095239
INFO:query:code_melli: 8906126431, Balance: 724468289
INFO:query:code_melli: 1371979770, Balance: 543421435
INFO:query:code_melli: 5601318254, Balance: 276120644
INFO:query:code_melli: 6156860229, Balance: 723596372
INFO:query:code_melli: 6159007580, Balance: 358665202
INFO:query:code_melli: 4314892922, Balance: 601827400
INFO:query:code_melli: 7145122897, Balance: 76563288
INFO:query:code_melli: 4161549571, Balance: 127293063
INFO:query:code_melli: 5937432038, Balance: 817625596
INFO:query:code_melli: 0638656013, Balance: 614856107
INFO:query:code_melli: 8879419116, Balance: 573423656
INFO:query:code_melli: 3848270163, Balance: 570117828
INFO:query:code_melli: 9734057469, Balance: 909123812
INFO:query:code_melli: 8587035407, Balance: 165986748
INFO:query:code_melli: 5688006397, Balance: 398223621
INFO:query:code_melli: 9404105237, Balance: 591559765
INFO:query:code_melli: 2980167441, Balance: 6587115
INFO:query:code_melli: 3076017040, Balance: 349553019
INFO:query:code_melli: 4860008864, Balance: 231811051
INFO:query:code_melli: 6964988219, Balance: 52453684
INFO:query:code_melli: 7006872549, Balance: 5290633
INFO:query:code_melli: 1430554377, Balance: 297294386
INFO:query:code_melli: 9604772168, Balance: 274941295
INFO:query:code_melli: 3037139608, Balance: 875124611
INFO:query:code_melli: 4892150272, Balance: 496239092
INFO:query:code_melli: 8896416506, Balance: 397792404
INFO:query:code_melli: 1242018561, Balance: 646495300
INFO:query:code_melli: 5802862113, Balance: 258903357
INFO:query:code_melli: 0541643189, Balance: 747545687
INFO:query:code_melli: 8868466689, Balance: 603983785
INFO:query:code_melli: 4655187449, Balance: 178671148
INFO:query:code_melli: 7947190419, Balance: 268015360
INFO:query:code_melli: 3245281318, Balance: 535269121
INFO:query:code_melli: 0517404612, Balance: 234632051
INFO:query:code_melli: 5014613312, Balance: 846573425
INFO:query:code_melli: 7592266460, Balance: 144200221
INFO:query:code_melli: 0426071685, Balance: 787798532
INFO:query:code_melli: 8617172428, Balance: 881179946
INFO:query:code_melli: 8656868278, Balance: 320889479
INFO:query:code_melli: 2213906508, Balance: 642698125
INFO:query:code_melli: 5223118379, Balance: 167452836
INFO:query:code_melli: 7548750618, Balance: 496164094
INFO:query:code_melli: 6353182108, Balance: 377801958
INFO:query:code_melli: 0567863875, Balance: 691318778
INFO:query:code_melli: 7464803481, Balance: 498519795
INFO:query:code_melli: 2409102174, Balance: 85345862
INFO:query:code_melli: 8680266372, Balance: 958730284
INFO:query:code_melli: 9852766419, Balance: 165966425
INFO:query:code_melli: 5998577675, Balance: 617718019
INFO:query:code_melli: 1357059816, Balance: 714509445
INFO:query:code_melli: 6119593831, Balance: 679987052
INFO:query:code_melli: 4132062890, Balance: 365456430
INFO:query:code_melli: 9138694583, Balance: 390334067
INFO:query:code_melli: 5218404017, Balance: 281448084
INFO:query:code_melli: 6883297140, Balance: 516000724
INFO:query:code_melli: 9156482473, Balance: 464874760
INFO:query:code_melli: 0163945797, Balance: 430468727
INFO:query:code_melli: 7560440565, Balance: 317874072
INFO:query:code_melli: 9242196904, Balance: 492710328
INFO:query:code_melli: 1392169333, Balance: 385467219
INFO:query:code_melli: 2028430130, Balance: 167161277
INFO:query:code_melli: 2841638369, Balance: 776057530
INFO:query:code_melli: 6133596773, Balance: 477888421
INFO:query:code_melli: 3904574917, Balance: 464661895
INFO:query:code_melli: 2724232402, Balance: 461218064
INFO:query:code_melli: 9632906839, Balance: 559844638
INFO:query:code_melli: 2752522679, Balance: 710072446
INFO:query:code_melli: 1901702817, Balance: 766631579
INFO:query:code_melli: 6081801237, Balance: 746476209
INFO:query:code_melli: 5590476036, Balance: 131089725
INFO:query:code_melli: 5269144991, Balance: 609907131
INFO:query:code_melli: 0667534154, Balance: 231843364
INFO:query:code_melli: 5752436492, Balance: 209193264
INFO:query:code_melli: 2093051554, Balance: 644777012
INFO:query:code_melli: 8187671215, Balance: 671613475
INFO:query:code_melli: 8584650572, Balance: 841702035
INFO:query:code_melli: 0549001485, Balance: 855075795
INFO:query:code_melli: 9835615979, Balance: 45967215
INFO:query:code_melli: 3994569671, Balance: 670928970
INFO:query:code_melli: 7630153809, Balance: 401862817
INFO:query:code_melli: 1232097667, Balance: 852829431
INFO:query:code_melli: 0316376983, Balance: 828247853
INFO:query:code_melli: 5726218918, Balance: 669244884
INFO:query:code_melli: 0268013858, Balance: 968852793
INFO:query:code_melli: 6944142662, Balance: 991110745
INFO:query:code_melli: 5254426877, Balance: 764745401
INFO:query:code_melli: 5547531847, Balance: 441693251
INFO:query:code_melli: 5639212373, Balance: 572477459
INFO:query:code_melli: 0530878736, Balance: 53122992
INFO:query:code_melli: 8971938147, Balance: 170227462
INFO:query:code_melli: 1331628035, Balance: 79843926
INFO:query:code_melli: 8952727223, Balance: 282948047
INFO:query:code_melli: 1425630034, Balance: 994005924
INFO:query:code_melli: 0739576919, Balance: 478402287
INFO:query:code_melli: 5165840157, Balance: 13268694
INFO:query:code_melli: 2073013492, Balance: 78688063
INFO:query:code_melli: 1011012684, Balance: 363674240
INFO:query:code_melli: 1724787446, Balance: 926974090
INFO:query:code_melli: 8116536732, Balance: 871868162
INFO:query:code_melli: 9033868045, Balance: 146634678
INFO:query:code_melli: 1130328377, Balance: 210791399
INFO:query:code_melli: 0233653137, Balance: 678112072
INFO:query:code_melli: 0898619711, Balance: 419395081
INFO:query:code_melli: 2344458883, Balance: 767813069
INFO:query:code_melli: 0111336427, Balance: 600128009
INFO:query:code_melli: 6532900308, Balance: 956476854
INFO:query:code_melli: 6965437947, Balance: 82054958
INFO:query:code_melli: 4271352530, Balance: 196603872
INFO:query:code_melli: 1449742987, Balance: 877371008
INFO:query:code_melli: 9758285402, Balance: 821180768
INFO:query:code_melli: 9463110039, Balance: 249294113
INFO:query:code_melli: 8519877726, Balance: 658724988
INFO:query:code_melli: 8684068869, Balance: 622038218
INFO:query:code_melli: 5083327470, Balance: 570121734
INFO:query:code_melli: 2768556932, Balance: 295899446
INFO:query:code_melli: 6908192910, Balance: 914854291
INFO:query:code_melli: 3713231620, Balance: 232649844
INFO:query:code_melli: 7049063912, Balance: 842259369
INFO:query:code_melli: 2230538596, Balance: 298995882
INFO:query:code_melli: 0183100177, Balance: 513627074
INFO:query:code_melli: 2259174512, Balance: 107436147
INFO:query:code_melli: 2135429044, Balance: 504229005
INFO:query:code_melli: 4866391757, Balance: 737799012
INFO:query:code_melli: 2456252340, Balance: 274585375
INFO:query:code_melli: 3940278673, Balance: 58827243
INFO:query:code_melli: 9751411894, Balance: 150311978
INFO:query:code_melli: 4244127506, Balance: 699306499
INFO:query:code_melli: 8724754994, Balance: 514383713
INFO:query:code_melli: 5795038330, Balance: 726614055
INFO:query:code_melli: 4993197350, Balance: 427537802
INFO:query:code_melli: 1920090850, Balance: 218418564
INFO:query:code_melli: 4346529065, Balance: 282000051
INFO:query:code_melli: 4813664542, Balance: 581819914
INFO:query:code_melli: 4213744997, Balance: 853885643
INFO:query:code_melli: 6975070944, Balance: 1170363
INFO:query:code_melli: 4701948296, Balance: 498050435
INFO:query:code_melli: 3652728033, Balance: 588638580
INFO:query:code_melli: 6013282043, Balance: 34828130
INFO:query:code_melli: 6479205986, Balance: 794629143
INFO:query:code_melli: 8362479198, Balance: 632778937
INFO:query:code_melli: 7460507666, Balance: 883497563
INFO:query:code_melli: 8546785659, Balance: 336363115
INFO:query:code_melli: 6296371278, Balance: 526432787
INFO:query:code_melli: 9822193008, Balance: 974431586
INFO:query:code_melli: 3199756588, Balance: 60992170
INFO:query:code_melli: 4639934230, Balance: 712751449
INFO:query:code_melli: 8734416231, Balance: 345167629
INFO:query:code_melli: 3738007960, Balance: 934261091
INFO:query:code_melli: 1577498553, Balance: 585289658
INFO:query:code_melli: 2099056401, Balance: 550242169
INFO:query:code_melli: 9646499848, Balance: 525519738
INFO:query:code_melli: 7028733921, Balance: 267219103
INFO:query:code_melli: 1763018054, Balance: 773284717
INFO:query:code_melli: 1009928320, Balance: 821990114
INFO:query:code_melli: 2513947026, Balance: 523396318
INFO:query:code_melli: 4294397692, Balance: 812631681
INFO:query:code_melli: 6560823428, Balance: 460302918
INFO:query:code_melli: 5133926811, Balance: 130438095
INFO:query:code_melli: 8128444146, Balance: 599055776
INFO:query:code_melli: 1595679907, Balance: 343061295
INFO:query:code_melli: 8298842290, Balance: 482119712
INFO:query:code_melli: 1806074569, Balance: 99206002
INFO:query:code_melli: 2816229043, Balance: 326740547
INFO:query:code_melli: 9782978266, Balance: 430933977
INFO:query:code_melli: 0456265954, Balance: 983760987
INFO:query:code_melli: 7414408491, Balance: 157473980
INFO:query:code_melli: 1527224511, Balance: 676194869
INFO:query:code_melli: 5412205076, Balance: 753201627
INFO:query:code_melli: 2685791382, Balance: 904058354
INFO:query:code_melli: 7086491061, Balance: 5027575
INFO:query:code_melli: 9925258155, Balance: 550465220
INFO:query:code_melli: 0749421109, Balance: 123515355
INFO:query:code_melli: 8596396660, Balance: 123593258
INFO:query:code_melli: 8315591213, Balance: 61054484
INFO:query:code_melli: 7576876209, Balance: 396874567
INFO:query:code_melli: 2870477320, Balance: 139596563
INFO:query:code_melli: 8815167797, Balance: 667436726
INFO:query:code_melli: 8255574960, Balance: 375886162
INFO:query:code_melli: 9539401030, Balance: 933271534
INFO:query:code_melli: 1622982720, Balance: 493761608
INFO:query:code_melli: 4865762211, Balance: 682407333
INFO:query:code_melli: 9749395009, Balance: 542278839
INFO:query:code_melli: 7910107680, Balance: 958270028
INFO:query:code_melli: 6797676017, Balance: 909768625
INFO:query:code_melli: 1692743682, Balance: 204892034
INFO:query:code_melli: 6509886340, Balance: 381462844
INFO:query:code_melli: 7207495761, Balance: 750419837
INFO:query:code_melli: 1459706225, Balance: 686682877
INFO:query:code_melli: 1631254847, Balance: 121934260
INFO:query:code_melli: 2384477499, Balance: 369801175
INFO:query:code_melli: 1025389119, Balance: 886655696
INFO:query:code_melli: 9420472008, Balance: 81052250
INFO:query:code_melli: 5272272472, Balance: 239015881
INFO:query:code_melli: 6343221508, Balance: 674409275
INFO:query:code_melli: 3208874287, Balance: 79090523
INFO:query:code_melli: 1784389345, Balance: 192822358
INFO:query:code_melli: 6568623270, Balance: 128947383
INFO:query:code_melli: 0703252241, Balance: 435612436
INFO:query:code_melli: 7470282156, Balance: 640347210
INFO:query:code_melli: 0580060039, Balance: 341253736
INFO:query:code_melli: 8183482046, Balance: 36461494
INFO:query:code_melli: 3895204245, Balance: 610223173
INFO:query:code_melli: 1441661357, Balance: 984183268
INFO:query:code_melli: 8394310154, Balance: 674784135
INFO:query:code_melli: 1363385540, Balance: 858933177
INFO:query:code_melli: 2725895622, Balance: 672523179
INFO:query:code_melli: 2843054771, Balance: 490536258
INFO:query:code_melli: 1174036336, Balance: 721720894
INFO:query:code_melli: 7974798954, Balance: 390661321
INFO:query:code_melli: 1214017603, Balance: 394570782
INFO:query:code_melli: 8570549089, Balance: 824871298
INFO:query:code_melli: 0236320606, Balance: 234082831
INFO:query:code_melli: 4695514099, Balance: 54430409
INFO:query:code_melli: 8656816709, Balance: 55365064
INFO:query:code_melli: 1942565466, Balance: 959475096
INFO:query:code_melli: 3438411622, Balance: 540069548
INFO:query:code_melli: 0461454696, Balance: 554501526
INFO:query:code_melli: 5293057741, Balance: 275296414
INFO:query:code_melli: 2445765633, Balance: 328665591
INFO:query:code_melli: 7245401876, Balance: 578055726
INFO:query:code_melli: 8671197978, Balance: 287105827
INFO:query:code_melli: 4572374824, Balance: 990457732
INFO:query:code_melli: 1155270203, Balance: 628069727
INFO:query:code_melli: 3264082519, Balance: 776370413
INFO:query:code_melli: 5748691529, Balance: 483205646
INFO:query:code_melli: 8034842539, Balance: 420654925
INFO:query:code_melli: 0892419209, Balance: 728213746
INFO:query:code_melli: 5519932537, Balance: 801633128
INFO:query:code_melli: 9308756137, Balance: 349585881
INFO:query:code_melli: 6279261589, Balance: 392344949
INFO:query:code_melli: 2216949641, Balance: 876807342
INFO:query:code_melli: 9453665669, Balance: 896709457
INFO:query:code_melli: 8376152777, Balance: 133364933
INFO:query:code_melli: 9394670453, Balance: 121471057
INFO:query:code_melli: 4087716425, Balance: 739026629
INFO:query:code_melli: 1418409670, Balance: 820201584
INFO:query:code_melli: 2396965746, Balance: 820706838
INFO:query:code_melli: 9155750058, Balance: 639347126
INFO:query:code_melli: 3202734927, Balance: 418810370
INFO:query:code_melli: 8276498188, Balance: 221456076
INFO:query:code_melli: 0986911186, Balance: 703237771
INFO:query:code_melli: 0192307421, Balance: 428474958
INFO:query:code_melli: 3920843123, Balance: 479203925
INFO:query:code_melli: 8524206167, Balance: 992805037
INFO:query:code_melli: 1299686394, Balance: 52832860
INFO:query:code_melli: 3132037726, Balance: 724666333
INFO:query:code_melli: 9022714438, Balance: 897698726
INFO:query:code_melli: 6368951704, Balance: 345241805
INFO:query:code_melli: 3513437882, Balance: 878354494
INFO:query:code_melli: 2541280291, Balance: 321376506
INFO:query:code_melli: 8373928163, Balance: 992301746
INFO:query:code_melli: 5135827753, Balance: 76122916
INFO:query:code_melli: 3023520169, Balance: 652367919
INFO:query:code_melli: 7513879598, Balance: 162338024
INFO:query:code_melli: 0728513550, Balance: 292329061
INFO:query:code_melli: 3210547730, Balance: 118239704
INFO:query:code_melli: 3042219291, Balance: 159822126
INFO:query:code_melli: 1965136739, Balance: 995593457
INFO:query:code_melli: 4791624980, Balance: 174018861
INFO:query:code_melli: 2358826528, Balance: 284710796
INFO:query:code_melli: 4774476071, Balance: 152980975
INFO:query:code_melli: 6871654749, Balance: 627545947
INFO:query:code_melli: 3467610838, Balance: 392402102
INFO:query:code_melli: 0799986283, Balance: 623538363
INFO:query:code_melli: 8164933026, Balance: 250651289
INFO:query:code_melli: 8874409311, Balance: 450360976
INFO:query:code_melli: 9116522211, Balance: 968166283
INFO:query:code_melli: 4724119178, Balance: 304894593
INFO:query:code_melli: 7030309649, Balance: 77960754
INFO:query:code_melli: 2862642498, Balance: 194310248
INFO:query:code_melli: 6909014234, Balance: 873932415
INFO:query:code_melli: 2022893400, Balance: 897958156
INFO:query:code_melli: 9779649289, Balance: 328819080
INFO:query:code_melli: 2187628511, Balance: 595494535
INFO:query:code_melli: 2047326510, Balance: 222184303
INFO:query:code_melli: 2054779175, Balance: 734187656
INFO:query:code_melli: 4523179595, Balance: 951152267
INFO:query:code_melli: 8929378947, Balance: 482799007
INFO:query:code_melli: 5805642038, Balance: 435285260
INFO:query:code_melli: 4331657785, Balance: 3454249
INFO:query:code_melli: 4945007616, Balance: 421817827
INFO:query:code_melli: 2370044792, Balance: 482028485
INFO:query:code_melli: 0174035013, Balance: 480743681
INFO:query:code_melli: 9031406617, Balance: 50030153
INFO:query:code_melli: 4171447841, Balance: 78315614
INFO:query:code_melli: 6114775457, Balance: 825534311
INFO:query:code_melli: 3430857719, Balance: 807397081
INFO:query:code_melli: 6269637493, Balance: 255747292
INFO:query:code_melli: 7005062403, Balance: 73339905
INFO:query:code_melli: 7160574975, Balance: 457225248
INFO:query:code_melli: 4253699505, Balance: 360814544
INFO:query:code_melli: 2661293397, Balance: 681721100
INFO:query:code_melli: 2832617819, Balance: 402938352
INFO:query:code_melli: 2544707594, Balance: 465986491
INFO:query:code_melli: 0125028387, Balance: 360736284
INFO:query:code_melli: 7910146125, Balance: 990494741
INFO:query:code_melli: 0951796539, Balance: 515533003
INFO:query:code_melli: 6306464170, Balance: 183881245
INFO:query:code_melli: 7050859466, Balance: 151777882
INFO:query:code_melli: 9880283561, Balance: 728589579
INFO:query:code_melli: 6244638076, Balance: 745563980
INFO:query:code_melli: 2317922143, Balance: 523791953
INFO:query:code_melli: 8849638501, Balance: 926876183
INFO:query:code_melli: 4708011822, Balance: 196424337
INFO:query:code_melli: 6177492520, Balance: 362930390
INFO:query:code_melli: 1791987872, Balance: 803298894
INFO:query:code_melli: 2354976326, Balance: 173745655
INFO:query:code_melli: 5127013012, Balance: 302600700
INFO:query:code_melli: 0695561779, Balance: 552729511
INFO:query:code_melli: 8919412503, Balance: 581743527
INFO:query:code_melli: 0398849267, Balance: 94893216
INFO:query:code_melli: 2860636311, Balance: 198099593
INFO:query:code_melli: 6089893787, Balance: 179020959
INFO:query:code_melli: 3654458079, Balance: 670662248
INFO:query:code_melli: 9978459379, Balance: 392996117
INFO:query:code_melli: 2722894542, Balance: 241439603
INFO:query:code_melli: 7073298733, Balance: 971345903
INFO:query:code_melli: 1525431406, Balance: 571024016
INFO:query:code_melli: 8960773922, Balance: 795683613
INFO:query:code_melli: 1301673800, Balance: 972546506
INFO:query:code_melli: 0779341537, Balance: 204870583
INFO:query:code_melli: 7484847538, Balance: 874250104
INFO:query:code_melli: 9503625563, Balance: 249014846
INFO:query:code_melli: 2958392591, Balance: 115320083
INFO:query:code_melli: 3371572540, Balance: 923529507
INFO:query:code_melli: 7841554178, Balance: 592490087
INFO:query:code_melli: 0865889000, Balance: 651062227
INFO:query:code_melli: 1547821421, Balance: 879727199
INFO:query:code_melli: 0471489028, Balance: 235129736
INFO:query:code_melli: 9997105050, Balance: 965667519
INFO:query:code_melli: 2448407904, Balance: 560086301
INFO:query:code_melli: 1613679751, Balance: 390366340
INFO:query:code_melli: 9657094987, Balance: 152095275
INFO:query:code_melli: 2030247808, Balance: 674874381
INFO:query:code_melli: 5013585534, Balance: 10250906
INFO:query:code_melli: 5078518003, Balance: 743727232
INFO:query:code_melli: 7975052660, Balance: 932632926
INFO:query:code_melli: 2902745457, Balance: 664130843
INFO:query:code_melli: 4273378699, Balance: 716345458
INFO:query:code_melli: 6580528973, Balance: 770419233
INFO:query:code_melli: 1050690433, Balance: 780776868
INFO:query:code_melli: 7585710887, Balance: 579468996
INFO:query:code_melli: 0560224300, Balance: 647648318
INFO:query:code_melli: 0117583656, Balance: 902511301
INFO:query:code_melli: 5496944845, Balance: 80013337
INFO:query:code_melli: 6648527850, Balance: 420558386
INFO:query:code_melli: 6181784161, Balance: 990959582
INFO:query:code_melli: 6309756657, Balance: 790867858
INFO:query:code_melli: 1255837551, Balance: 986535874
INFO:query:code_melli: 1044580134, Balance: 626300549
INFO:query:code_melli: 2001073254, Balance: 853561205
INFO:query:code_melli: 3404718454, Balance: 234206933
INFO:query:code_melli: 4002542550, Balance: 949830682
INFO:query:code_melli: 5242076210, Balance: 600328838
INFO:query:code_melli: 0283203077, Balance: 421709998
INFO:query:code_melli: 8836995782, Balance: 992785545
INFO:query:code_melli: 3014168340, Balance: 732862437
INFO:query:code_melli: 2175994117, Balance: 255562532
INFO:query:code_melli: 1830349792, Balance: 36969280
INFO:query:code_melli: 7240369147, Balance: 745890509
INFO:query:code_melli: 0267162029, Balance: 507889211
INFO:query:code_melli: 7524275660, Balance: 564075611
INFO:query:code_melli: 8809382659, Balance: 167637810
INFO:query:code_melli: 5013993876, Balance: 623450295
INFO:query:code_melli: 1124680204, Balance: 101470326
INFO:query:code_melli: 1603900297, Balance: 793482402
INFO:query:code_melli: 3956773707, Balance: 39107989
INFO:query:code_melli: 6246692048, Balance: 742307333
INFO:query:code_melli: 4347185433, Balance: 414823788
INFO:query:code_melli: 9763961126, Balance: 751227230
INFO:query:code_melli: 6289230395, Balance: 991091916
INFO:query:code_melli: 2097978158, Balance: 286409460
INFO:query:code_melli: 6173188855, Balance: 145404165
INFO:query:code_melli: 7671367511, Balance: 493360420
INFO:query:code_melli: 9190138514, Balance: 341645380
INFO:query:code_melli: 6064463641, Balance: 452741845
INFO:query:code_melli: 2024758665, Balance: 758474222
INFO:query:code_melli: 6295253689, Balance: 18197584
INFO:query:code_melli: 4094040506, Balance: 158373918
INFO:query:code_melli: 5435393362, Balance: 312329129
INFO:query:code_melli: 1541773317, Balance: 187294874
INFO:query:code_melli: 2889327069, Balance: 168605106
INFO:query:code_melli: 0735146402, Balance: 713001655
INFO:query:code_melli: 9957235465, Balance: 313567215
INFO:query:code_melli: 3489556604, Balance: 540300888
INFO:query:code_melli: 8373263081, Balance: 965628659
INFO:query:code_melli: 5088866534, Balance: 853085267
INFO:query:code_melli: 2246703154, Balance: 108025984
INFO:query:code_melli: 0940434515, Balance: 906007897
INFO:query:code_melli: 3055091311, Balance: 620356712
INFO:query:code_melli: 8803484432, Balance: 773103023
INFO:query:code_melli: 2073857972, Balance: 497121168
INFO:query:code_melli: 3668011207, Balance: 486541834
INFO:query:code_melli: 8216751467, Balance: 422646758
INFO:query:code_melli: 6789395753, Balance: 584823915
INFO:query:code_melli: 4984826398, Balance: 397371227
INFO:query:code_melli: 5693966216, Balance: 170499110
INFO:query:code_melli: 6080937921, Balance: 928155826
INFO:query:code_melli: 5477229116, Balance: 646983984
INFO:query:code_melli: 8864388770, Balance: 975962007
INFO:query:code_melli: 1105517392, Balance: 321670437
INFO:query:code_melli: 5889580187, Balance: 916903490
INFO:query:code_melli: 0014332567, Balance: 181088941
INFO:query:code_melli: 3657037106, Balance: 788408870
INFO:query:code_melli: 8588585149, Balance: 144429613
INFO:query:code_melli: 8629991696, Balance: 370907850
INFO:query:code_melli: 2364255170, Balance: 504142679
INFO:query:code_melli: 7613366892, Balance: 196065103
INFO:query:code_melli: 8484951489, Balance: 434295345
INFO:query:code_melli: 4841923432, Balance: 626599240
INFO:query:code_melli: 3756436054, Balance: 840642776
INFO:query:code_melli: 1934896703, Balance: 513662942
INFO:query:code_melli: 2585596028, Balance: 370927796
INFO:query:code_melli: 9965701209, Balance: 217245071
INFO:query:code_melli: 5831783935, Balance: 773916607
INFO:query:code_melli: 6821551562, Balance: 674457989
